sample_no,doc_id,line_png,gt_file,token_index,osmanlica,gt_line
201,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-003.png,54ec03e8-858e-4976-9e36-f4a1945e5130-003.gt.txt,6,عشیرت,باغیلری اوچ یوز نفر مقدار عشیرت مزبور اشكیاسیله بر وجه مالكانه عهده چاكریده اولان طرسوس
202,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-008.png,423004fa-5205-47a8-9713-37953b6b22b8-008.gt.txt,24,متضمن,مذكورهدن برینه قرار ویریلهرك نتیجه قرارك بیلدیریلمسی حقنده مكاتب عسكریه نظارت بهیهسیله جریان ایدن مخابره اوزرینه یازیلان جوابده بو بابده جریان ایدن مذاكراتی متضمن مجلس مذكوردن تنظیم اولونان مذكرهنك ارسال قیلیندیغی
203,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-014.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-014.gt.txt,8,الشرفه,اكا ترفیق اولنمغله بلطفه تعالی اولطرف باهر الشرفه مواصلتنده بو بحثی شفاها دخی تقریر و كرك حدود ایشلرنده و كرك خصوصات سایرهیه
204,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.gt.txt,17,سنیه,محروسهده اجرا ایتمك اوزره درعلیهیه عزیمت ایلهمك نیتنده اولدیغنی سفارتخانه سنیهیه كلوب افاده ایله برابر سلطنت سنیه طرفندن دخی ذكر اولونان التی اعمال و فروخت
205,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-009.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-009.gt.txt,15,تنسیب,و خلقجه بر كونه منفااتی اكلاشیلدیغی و بو یولده مرقومه بر امتیاز براتنك توجیهی تنسیب بویورولدیغی حالده كیفیتك سفارت سنیه طرفنه تحریر و ازباری مطلقا امر و اراده
206,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-010.png,675e3a55-9125-4502-8f60-b8a5ab6af227-010.gt.txt,16,امانت,ایكنجی ماده مصالح میریهده مستخدم صغار و كبار ماموریندن بریسی تخت ادارهسنده اولان ویاخود كندوسنه امانت و تسلیم اولنان مبالغ و اموال
207,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-010.png,54ec03e8-858e-4976-9e36-f4a1945e5130-010.gt.txt,14,طلبیله,نام محل منزلنی سد و بنده بادی و مرور و عبور ایدنلردن باج طلبیله رنجیدهدن خالی اولمادقلری
208,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.gt.txt,9,اولدیغنی,محروسهده اجرا ایتمك اوزره درعلیهیه عزیمت ایلهمك نیتنده اولدیغنی سفارتخانه سنیهیه كلوب افاده ایله برابر سلطنت سنیه طرفندن دخی ذكر اولونان التی اعمال و فروخت
209,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-015.png,675e3a55-9125-4502-8f60-b8a5ab6af227-015.gt.txt,22,موجودات,رویتنده و رجعه و سندات لازمهسیله مقابلهسنده و عموما دفاتر و محاسبات ایله مخزن و شونهلرك و مصالح سایرهنك حین تفتیشنده موجودات
210,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.gt.txt,3,تجربه,اولدیغی حسبیله تجربه اولوندكدن صوكره الت مذكورهیی یاپوب صاتمق اوزره اوستوریه و پروسیه و ایسوچ دولتلرنده مرقوم امریقهلیه امتیاز براتی ویریلمش و صنعتنی ممالك
211,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-001.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-001.gt.txt,11,گبی,بردن خطور ایتدی۔ ییلدیزلرڭ لسان حال ایله قونوشمهلرینی خیالا ایشیتدم گبی بو یازیلدی۔ نظم و
212,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-016.png,423004fa-5205-47a8-9713-37953b6b22b8-016.gt.txt,16,لاظیمدن,صورتده فرانسه و اوستوریه دولتلری تلغراف بولوكلرینه بالادخال تلغراف اصولنك اوكرتیلمسی قابل اولوب اولمایاجغنك بیلینمسی لاظیمدن اولدیغندن بعده ایجابی افاده اولونمق اوزره بو صورتله كوندریلهجك
213,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.gt.txt,9,بعضیلری,رو نما اولان اختلافات اوزرینه برو طرف اكرادندن بعضیلری بحسب الجنسیه معاونته سكرتمكده اولدقلری لدی الاستحبار
214,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-019.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-019.gt.txt,13,استعجال,تبلیغ اولنمغله برابر حدود اوزرینه مقدار كافی عساكر نظامیه سوق و تعبیهسنه استعجال اولنمش و بو صورتله كیدنلرك ارقهسی كسیلوب كیدهجكلرك
215,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-014.png,675e3a55-9125-4502-8f60-b8a5ab6af227-014.gt.txt,18,مالیهیه,اوچنجی ماده عموم دیوانی تعبیر اولنان مواقع ماموریته متفرع اولان محللردن عموم دیوانلرینه و انلردن دخی دیوان مالیهیه تقدیم اولنهجق حساباتك
216,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-011.png,423004fa-5205-47a8-9713-37953b6b22b8-011.gt.txt,2,استحضاری,و استحضاری داعیره عسكریهجه مرتبه وجوبه منتهی و بونلرك صورت وضع و ترتیبلری و بولوكلرك تشكیلاتی محلیندن جلب اولونان لوایح و رسایلده و جهت فنیهسی دخی كچنلرده تخت اراده سنیذیه الینان پروغراملرك حكمت عسكریه
217,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.gt.txt,7,ایلهمك,محروسهده اجرا ایتمك اوزره درعلیهیه عزیمت ایلهمك نیتنده اولدیغنی سفارتخانه سنیهیه كلوب افاده ایله برابر سلطنت سنیه طرفندن دخی ذكر اولونان التی اعمال و فروخت
218,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-015.png,423004fa-5205-47a8-9713-37953b6b22b8-015.gt.txt,7,بجا,مضبطه مذكوره مندراجتی پك یولونده و بجا كورونمش ایسه ده اول امرده اول صورتله كرك پاریسده بولونان طلبهدن تعین قیلیندیغی و كرك بوراجه مكتبدن مخرج مقتدر ضابطاندن برقاچ نفری مخصوصان كوندریلدیكی
219,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-008.png,423004fa-5205-47a8-9713-37953b6b22b8-008.gt.txt,17,یازیلان,مذكورهدن برینه قرار ویریلهرك نتیجه قرارك بیلدیریلمسی حقنده مكاتب عسكریه نظارت بهیهسیله جریان ایدن مخابره اوزرینه یازیلان جوابده بو بابده جریان ایدن مذاكراتی متضمن مجلس مذكوردن تنظیم اولونان مذكرهنك ارسال قیلیندیغی
220,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-008.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-008.gt.txt,7,والاده,طرفندن باتذكره افاده اولونمسیله كیفیت مجلس والاده
221,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-004.png,675e3a55-9125-4502-8f60-b8a5ab6af227-004.gt.txt,7,فرمان,برنجی ماده طرف دولتعلیهدن و وراثت فرمان عالیسی موجبنجه مصر والیلرینه محول اولان حكومت محلیه و بالتوارث والی بولنان ذات ایله مامورین
222,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-001.png,675e3a55-9125-4502-8f60-b8a5ab6af227-001.gt.txt,9,مقولهلرك,تعذیر اولنهجقلری مثللو كذالك صورت شرعیهسنه تطبیقا بو مقولهلرك ینه درجه جنحهسنه كوره اوچدن یتمش طقوز عدده قدر دكنك ضربیله دخی تعذیرلری
223,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-022.png,423004fa-5205-47a8-9713-37953b6b22b8-022.gt.txt,14,سیاقنده,معا صوب صاملرینه ارسال قیلینمش اولمغله بونلرده مندرج اولان افاداته نظرا اقتضاسنك اجراسی سیاقنده ترقیم ذیله ابتدار قیلیندی افندیم
224,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.gt.txt,6,اهله,محبة منی) مطلعندن رونما و اهله ادله موالات و مواخاته براعة الاستهلال حقیقت انتما اولان شرایف تكریمات اخلاصكاری
225,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-014.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-014.gt.txt,4,بلطفه,اكا ترفیق اولنمغله بلطفه تعالی اولطرف باهر الشرفه مواصلتنده بو بحثی شفاها دخی تقریر و كرك حدود ایشلرنده و كرك خصوصات سایرهیه
226,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-010.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-010.gt.txt,9,داعیانندن,مومیالیه فضل و كمال اصحابندن و شایان عاطفت داعیانندن
227,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-003.png,54ec03e8-858e-4976-9e36-f4a1945e5130-003.gt.txt,11,مالكانه,باغیلری اوچ یوز نفر مقدار عشیرت مزبور اشكیاسیله بر وجه مالكانه عهده چاكریده اولان طرسوس
228,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.gt.txt,6,مشكل,حدود مسیلهسنه كلینجه رای منیر مشكل كشا و ضمیر مهر نظیر عالم ارالرینه روشنادر كه تبعه ایرانیهدن اولان اكراد ایله دیكر صونف اهالی بیننده
229,88dc077b-d603-4af0-b3c1-0a6203f74ab2,88dc077b-d603-4af0-b3c1-0a6203f74ab2-002.png,88dc077b-d603-4af0-b3c1-0a6203f74ab2-002.gt.txt,13,اصنافندن,معلوم والالری بیورلدیغی و لفا ارسال قلنان ژورنالده محرر اولدیغی وجهله طاشجی اصنافندن بعضی عساكر شاهانه ایله منازعه ایدرك اویغونسزلغه
230,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.gt.txt,3,كور,اولان انسانه۔ كور اولاسی دینسز كوزی، كورمز اولدی یوزیمزی، هم ایشیتمز سوزیمزی، حق سویلهین ایتلرز بز۔
231,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-014.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-014.gt.txt,22,سایرهیه,اكا ترفیق اولنمغله بلطفه تعالی اولطرف باهر الشرفه مواصلتنده بو بحثی شفاها دخی تقریر و كرك حدود ایشلرنده و كرك خصوصات سایرهیه
232,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-006.png,54ec03e8-858e-4976-9e36-f4a1945e5130-006.gt.txt,1,داعیهسیله,داعیهسیله تظلم و استرحام ایلهدكلرنده مالوف اولدقلری شكوتلرك مزداد ایله یوز باب خانهلی بر قریه
233,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.gt.txt,16,الاستحبار,رو نما اولان اختلافات اوزرینه برو طرف اكرادندن بعضیلری بحسب الجنسیه معاونته سكرتمكده اولدقلری لدی الاستحبار
234,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-006.png,675e3a55-9125-4502-8f60-b8a5ab6af227-006.gt.txt,13,وجها,جبرا المق ویا صاتدرمق ایچون بالذات ویاخود بالواسطه اجبار ایلمك مثللو شیلر وجها من الوجوه جایز اولمیه و اكر بو مثللو ماده ممنوعه و مكروههیه جسارت
235,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-001.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-001.gt.txt,14,اثر,عالی حضرت كردون رفعت كیوان منزلت خورشید طلعت جمشید منقبت فریدون فر همایون اثر مصدر اثار جلادت مظهر انوار جلالت
236,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-002.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-002.gt.txt,1,اسطرلاب,اسطرلاب علمنده اولان صفیحه نام كتابك شرحنه موفق اولدیغی و بغداد كبی مسافه باعدهدن بو طرفه كلدیكی جهتله پدری
237,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-011.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-011.gt.txt,9,دوار,شو سماوات اهلنه برر مسجد سیار، برر خانه دوار، برر علوی اشیانه، برر مصباح نوار، برر كمی جبار، برر طیارهلرز بز۔
238,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-022.png,423004fa-5205-47a8-9713-37953b6b22b8-022.gt.txt,8,مندرج,معا صوب صاملرینه ارسال قیلینمش اولمغله بونلرده مندرج اولان افاداته نظرا اقتضاسنك اجراسی سیاقنده ترقیم ذیله ابتدار قیلیندی افندیم
239,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-017.png,423004fa-5205-47a8-9713-37953b6b22b8-017.gt.txt,17,معالیموفور,ضابطانك مذكور بولوكلره قبول ایتدیریلمهسی ممكن اولوب اولامهیهجغنك پاریس و ویانه سفارت سنیهلرندن استعلامی خصوصنك حضور معالیموفور جناب صدارتپناهیلرینه عرض و اشعاری حربیه داعیرهسندن
240,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-002.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-002.gt.txt,14,اوتوز,شعر بیلمدیگم ایچون شعر قاعدهسنه كیرمدی۔ تخطر اولدیغی كبی یازیلمش۔ دردنجی مكتوب ایله اوتوز ایكنجی
241,88dc077b-d603-4af0-b3c1-0a6203f74ab2,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.png,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.gt.txt,4,اجرای,لازمهدن اولمغله اولوجهله اجرای اقتضالری خصوصنه همم بهیهلری دركار بیورلمق بابنده اراده افندمكدر ١٦ ل سنه ٢٦٤
242,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-012.png,423004fa-5205-47a8-9713-37953b6b22b8-012.gt.txt,17,ممارسه,قسمنده داخل اولمسیله بعدما طلبهیه تدریس اولوناجغی بدیهی اولوب مع مافه بو مثللو تطبیقات فنیهده حصول ممارسه و اقتدار استخدامه موقوف اولدیغندن پاریسده مكتب صنایع شاكردانندن اولوب ماكینه تحصیلنه
243,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-001.png,423004fa-5205-47a8-9713-37953b6b22b8-001.gt.txt,7,فی,فی ٢١ شوّال سنه ٩١ و فی ١٨ تشرین ثانی سنه ٩٠ تاریخنده داعیرۀ عسكریەدن صدارت عظمایه مورود تذكرەنك صورتیدر.
244,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.gt.txt,9,یوزیمزی,اولان انسانه۔ كور اولاسی دینسز كوزی، كورمز اولدی یوزیمزی، هم ایشیتمز سوزیمزی، حق سویلهین ایتلرز بز۔
245,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-006.png,423004fa-5205-47a8-9713-37953b6b22b8-006.gt.txt,11,داعر,اثنای محاربهده تسهیل مخابرات ایچون اختراع اولونمش اولان تلغراف خطنه داعر روسیه و اوستوریه و فرانسه و انكلتره دولتلری نزدنده اتشهمیلترلك ماموریتلرنده بولونان اركان حربیه ضابطانندن اولان استیضاحات اوزرینه الینان تحریراتلر
